,Unnamed: 0,plant_id,datetime_utc,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_chill,wind_gust,heat_index,pressure,qpf,uv_index,snow,pop,fctcode,ozone,precip_accumulation,precip_intensity,precip_probability,precip_type,visibility,sunrise,sunset,icon,summary,updated_at,power
475,475,1,2019-10-20 13:30:00,2019-10-20 19:00:00,0.0,28.6,29,0,13.1,341,2.98,,2.98,,1013.58,,0,,,,277.2,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.0
476,476,1,2019-10-20 14:30:00,2019-10-20 20:00:00,0.0,26.8,27,0,13.17,338,2.53,,2.65,,1014.07,,0,,,,277.3,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.0
477,477,1,2019-10-20 15:30:00,2019-10-20 21:00:00,0.0,25.52,26,0,13.15,343,2.33,,2.69,,1014.22,,0,,,,277.4,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.0
478,478,1,2019-10-20 16:30:00,2019-10-20 22:00:00,0.0,24.61,25,0,13.04,357,2.37,,2.85,,1014.42,,0,,,,277.6,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.0
479,479,1,2019-10-20 17:30:00,2019-10-20 23:00:00,0.0,23.86,24,1,12.87,12,2.4,,3.0,,1014.47,,0,,,,277.7,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.3
480,480,1,2019-10-20 18:30:00,2019-10-21 00:00:00,0.0,23.15,23,1,12.46,23,2.27,,3.12,,1013.95,,0,,,,277.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.29
481,481,1,2019-10-20 19:30:00,2019-10-21 01:00:00,0.0,22.41,22,1,12.06,30,1.96,,3.14,,1013.36,,0,,,,276.9,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.26
482,482,1,2019-10-20 20:30:00,2019-10-21 02:00:00,0.0,21.68,22,1,11.87,35,1.59,,2.98,,1012.96,,0,,,,276.5,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.25
483,483,1,2019-10-20 21:30:00,2019-10-21 03:00:00,0.0,20.63,21,1,11.77,34,1.31,,2.68,,1013.02,,0,,,,276.2,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.23
484,484,1,2019-10-20 22:30:00,2019-10-21 04:00:00,0.0,19.44,19,1,11.85,21,1.09,,2.2,,1013.32,,0,,,,276.3,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.23
485,485,1,2019-10-20 23:30:00,2019-10-21 05:00:00,0.0,19.12,19,1,12.01,358,0.95,,1.75,,1013.43,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
486,486,1,2019-10-21 00:30:00,2019-10-21 06:00:00,0.0,19.97,20,1,11.9,38,0.96,,1.59,,1014.15,,0,,,,276.3,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.29
487,487,1,2019-10-21 01:30:00,2019-10-21 07:00:00,0.0,20.72,21,1,11.89,96,1.04,,1.48,,1015.1,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,9.55
488,488,1,2019-10-21 02:30:00,2019-10-21 08:00:00,0.0,21.68,22,1,12.06,262,1.15,,1.32,,1015.45,,1,,,,276.5,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,18.38
489,489,1,2019-10-21 03:30:00,2019-10-21 09:00:00,0.0,23.64,24,0,11.94,214,1.31,,1.37,,1015.47,,2,,,,276.3,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,22.81
490,490,1,2019-10-21 04:30:00,2019-10-21 10:00:00,0.0,26.43,26,0,11.46,91,1.55,,1.71,,1015.25,,4,,,,275.9,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,34.93
491,491,1,2019-10-21 05:30:00,2019-10-21 11:00:00,0.0,29.21,29,0,10.54,5,1.76,,2.06,,1015.09,,6,,,,275.0,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,41.75
492,492,1,2019-10-21 06:30:00,2019-10-21 12:00:00,0.0,31.14,31,0,9.21,323,2.19,,2.59,,1014.51,,7,,,,274.3,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,49.44
493,493,1,2019-10-21 07:30:00,2019-10-21 13:00:00,0.0,32.3,32,0,7.47,317,3.01,,3.56,,1013.02,,7,,,,274.3,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,49.44
494,494,1,2019-10-21 08:30:00,2019-10-21 14:00:00,0.0,32.32,32,0,6.13,319,3.77,,4.5,,1011.58,,5,,,,274.5,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,40.34
495,495,1,2019-10-21 09:30:00,2019-10-21 15:00:00,0.0,32.07,32,0,5.74,321,4.08,,5.2,,1010.65,,3,,,,274.7,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,27.46
496,496,1,2019-10-21 10:30:00,2019-10-21 16:00:00,0.0,32.19,32,0,6.05,323,3.94,,5.68,,1010.31,,1,,,,274.9,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,11.68
497,497,1,2019-10-21 11:30:00,2019-10-21 17:00:00,0.0,31.42,31,0,6.85,326,3.61,,6.08,,1010.73,,0,,,,275.7,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-day,Clear,2019-10-22 23:35:15,4.04
498,498,1,2019-10-21 12:30:00,2019-10-21 18:00:00,0.0,30.04,30,0,7.65,325,3.12,,5.62,,1011.0,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.03
499,499,1,2019-10-21 13:30:00,2019-10-21 19:00:00,0.0,27.94,28,0,9.61,319,2.57,,3.97,,1011.23,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
500,500,1,2019-10-21 14:30:00,2019-10-21 20:00:00,0.0,25.69,26,0,11.26,316,2.02,,2.37,,1011.45,,0,,,,276.5,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
501,501,1,2019-10-21 15:30:00,2019-10-21 21:00:00,0.0,24.38,24,0,11.2,314,1.72,,1.93,,1011.41,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
502,502,1,2019-10-21 16:30:00,2019-10-21 22:00:00,0.0,23.65,24,0,11.24,318,1.83,,2.64,,1011.45,,0,,,,276.4,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
503,503,1,2019-10-21 17:30:00,2019-10-21 23:00:00,0.0,23.04,23,0,11.24,333,1.99,,3.45,,1011.39,,0,,,,276.2,,0.0,0.0,,16.09,2019-10-21 01:03:27,2019-10-21 12:23:39,clear-night,Clear,2019-10-22 23:35:15,0.0
504,504,1,2019-10-21 18:30:00,2019-10-22 00:00:00,0.0,22.43,22,1,11.76,9,1.96,,3.62,,1011.31,,0,,,,276.2,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.2
505,505,1,2019-10-21 19:30:00,2019-10-22 01:00:00,0.0,21.61,22,1,11.64,70,1.66,,3.08,,1011.26,,0,,,,276.2,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.21
506,506,1,2019-10-21 20:30:00,2019-10-22 02:00:00,0.0,20.72,21,1,11.43,164,1.31,,2.33,,1011.18,,0,,,,276.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.15
507,507,1,2019-10-21 21:30:00,2019-10-22 03:00:00,0.0,19.69,20,1,11.17,296,1.22,,1.96,,1011.03,,0,,,,275.9,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
508,508,1,2019-10-21 22:30:00,2019-10-22 04:00:00,0.0,18.62,19,1,10.89,291,1.39,,1.92,,1010.99,,0,,,,275.4,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
509,509,1,2019-10-21 23:30:00,2019-10-22 05:00:00,0.0,18.33,18,1,11.52,275,1.55,,1.8,,1011.09,,0,,,,275.3,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
510,510,1,2019-10-22 00:30:00,2019-10-22 06:00:00,0.0,19.26,19,1,12.56,273,1.68,,1.69,,1011.78,,0,,,,275.6,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
511,511,1,2019-10-22 01:30:00,2019-10-22 07:00:00,0.0,20.33,20,1,12.77,283,1.69,,1.69,,1012.45,,0,,,,276.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,8.68
512,512,1,2019-10-22 02:30:00,2019-10-22 08:00:00,0.0,21.57,22,1,12.64,283,1.64,,1.64,,1012.33,,1,,,,276.5,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,17.07
513,513,1,2019-10-22 03:30:00,2019-10-22 09:00:00,0.0,23.81,24,0,12.39,201,1.84,,1.84,,1012.25,,2,,,,276.7,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,21.69
514,514,1,2019-10-22 04:30:00,2019-10-22 10:00:00,0.0,26.78,27,0,11.9,78,2.25,,2.41,,1012.03,,4,,,,276.4,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,33.3
515,515,1,2019-10-22 05:30:00,2019-10-22 11:00:00,0.0,29.66,30,0,11.35,335,2.72,,3.23,,1011.57,,6,,,,276.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,43.54
516,516,1,2019-10-22 06:30:00,2019-10-22 12:00:00,0.0,31.71,32,0,10.38,295,3.29,,4.24,,1011.06,,7,,,,275.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,47.59
517,517,1,2019-10-22 07:30:00,2019-10-22 13:00:00,0.0,32.93,33,0,8.7,298,3.95,,5.1,,1010.28,,7,,,,274.5,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,48.02
518,518,1,2019-10-22 08:30:00,2019-10-22 14:00:00,0.0,32.98,33,0,7.23,310,4.43,,5.43,,1009.17,,5,,,,274.9,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,39.13
519,519,1,2019-10-22 09:30:00,2019-10-22 15:00:00,0.0,32.72,33,0,6.54,316,4.43,,5.31,,1008.47,,3,,,,275.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,26.16
520,520,1,2019-10-22 10:30:00,2019-10-22 16:00:00,0.0,32.7,33,0,6.47,317,3.97,,4.68,,1007.79,,1,,,,275.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,9.95
521,521,1,2019-10-22 11:30:00,2019-10-22 17:00:00,0.0,31.99,32,0,6.68,317,3.42,,4.01,,1007.27,,0,,,,275.1,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-day,Clear,2019-10-23 23:34:25,1.55
522,522,1,2019-10-22 12:30:00,2019-10-22 18:00:00,0.0,30.69,31,0,7.33,317,2.85,,3.53,,1007.53,,0,,,,275.8,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
523,523,1,2019-10-22 13:30:00,2019-10-22 19:00:00,0.0,28.55,29,0,9.54,317,2.19,,3.2,,1008.65,,0,,,,276.8,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
524,524,1,2019-10-22 14:30:00,2019-10-22 20:00:00,0.0,26.33,26,0,11.03,316,1.61,,3.03,,1009.65,,0,,,,276.9,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
525,525,1,2019-10-22 15:30:00,2019-10-22 21:00:00,0.0,24.89,25,0,10.93,322,1.31,,2.97,,1009.72,,0,,,,276.6,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
526,526,1,2019-10-22 16:30:00,2019-10-22 22:00:00,0.0,23.99,24,0,10.95,333,1.24,,3.08,,1009.65,,0,,,,275.8,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
527,527,1,2019-10-22 17:30:00,2019-10-22 23:00:00,0.0,23.2,23,0,11.16,346,1.15,,2.89,,1009.65,,0,,,,274.6,,0.0,0.0,,16.09,2019-10-22 01:04:07,2019-10-22 12:22:41,clear-night,Clear,2019-10-23 23:34:25,0.0
528,528,1,2019-10-22 18:30:00,2019-10-23 00:00:00,0.0,22.38,22,1,11.41,11,1.05,,2.57,,1009.94,,0,,,,274.2,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.21
529,529,1,2019-10-22 19:30:00,2019-10-23 01:00:00,0.0,21.44,21,1,11.4,63,1.05,,2.47,,1009.81,,0,,,,275.1,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.2
530,530,1,2019-10-22 20:30:00,2019-10-23 02:00:00,0.0,20.43,20,1,11.32,104,1.07,,2.33,,1009.58,,0,,,,276.1,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.16
531,531,1,2019-10-22 21:30:00,2019-10-23 03:00:00,0.0,19.29,19,1,11.24,127,1.1,,2.16,,1009.43,,0,,,,276.6,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.11
532,532,1,2019-10-22 22:30:00,2019-10-23 04:00:00,0.0,18.41,18,1,11.24,139,1.14,,1.96,,1009.3,,0,,,,276.7,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.05
533,533,1,2019-10-22 23:30:00,2019-10-23 05:00:00,0.0,18.3,18,1,11.25,146,1.15,,1.72,,1009.31,,0,,,,276.8,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.05
534,534,1,2019-10-23 00:30:00,2019-10-23 06:00:00,0.0,19.25,19,1,11.28,165,1.58,,1.79,,1009.79,,0,,,,276.6,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.07
535,535,1,2019-10-23 01:30:00,2019-10-23 07:00:00,0.0,20.39,20,1,11.25,194,1.86,,1.86,,1010.42,,0,,,,276.5,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,8.49
536,536,1,2019-10-23 02:30:00,2019-10-23 08:00:00,0.0,21.79,22,1,11.07,199,1.61,,1.61,,1010.43,,1,,,,276.5,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,16.61
537,537,1,2019-10-23 03:30:00,2019-10-23 09:00:00,0.0,24.14,24,0,10.64,156,1.49,,1.49,,1010.53,,2,,,,276.8,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,21.05
538,538,1,2019-10-23 04:30:00,2019-10-23 10:00:00,0.0,27.28,27,0,9.79,83,1.43,,1.67,,1010.47,,4,,,,277.2,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,32.79
539,539,1,2019-10-23 05:30:00,2019-10-23 11:00:00,0.0,30.16,30,0,8.69,349,1.47,,2.05,,1010.28,,6,,,,277.9,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,41.92
540,540,1,2019-10-23 06:30:00,2019-10-23 12:00:00,0.0,32.09,32,0,7.07,279,1.72,,2.37,,1009.61,,7,,,,278.4,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,45.75
541,541,1,2019-10-23 07:30:00,2019-10-23 13:00:00,0.0,33.3,33,0,4.79,304,2.19,,2.69,,1008.28,,7,,,,278.5,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,45.37
542,542,1,2019-10-23 08:30:00,2019-10-23 14:00:00,0.0,33.22,33,0,3.13,329,2.58,,2.91,,1006.96,,5,,,,278.4,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,35.47
543,543,1,2019-10-23 09:30:00,2019-10-23 15:00:00,0.0,32.8,33,0,2.95,318,2.58,,2.83,,1006.19,,3,,,,277.9,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,22.61
544,544,1,2019-10-23 10:30:00,2019-10-23 16:00:00,0.0,32.74,33,0,3.81,312,2.23,,2.45,,1005.92,,1,,,,276.8,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,7.45
545,545,1,2019-10-23 11:30:00,2019-10-23 17:00:00,0.0,31.84,32,0,4.67,313,1.67,,1.79,,1006.4,,0,,,,275.2,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-day,Clear,2019-10-24 23:32:47,0.0
546,546,1,2019-10-23 12:30:00,2019-10-23 18:00:00,0.0,30.41,30,0,7.05,348,1.46,,1.47,,1007.11,,0,,,,274.4,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
547,547,1,2019-10-23 13:30:00,2019-10-23 19:00:00,0.0,28.59,29,0,9.26,11,1.52,,1.53,,1007.64,,0,,,,274.9,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
548,548,1,2019-10-23 14:30:00,2019-10-23 20:00:00,0.0,26.6,27,0,9.21,27,1.44,,1.56,,1008.21,,0,,,,275.5,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
549,549,1,2019-10-23 15:30:00,2019-10-23 21:00:00,0.0,25.16,25,0,9.23,54,1.48,,1.69,,1008.71,,0,,,,275.5,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
550,550,1,2019-10-23 16:30:00,2019-10-23 22:00:00,0.0,24.42,24,0,9.22,88,1.62,,1.92,,1009.06,,0,,,,275.1,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
551,551,1,2019-10-23 17:30:00,2019-10-23 23:00:00,0.0,23.79,24,0,8.84,105,1.8,,2.28,,1009.37,,0,,,,274.3,,0.0,0.0,,16.09,2019-10-23 01:04:47,2019-10-23 12:21:44,clear-night,Clear,2019-10-24 23:32:47,0.0
552,552,1,2019-10-23 18:30:00,2019-10-24 00:00:00,0.0,23.24,23,0,8.51,111,2.03,,2.68,,1009.79,,0,,,,273.9,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
553,553,1,2019-10-23 19:30:00,2019-10-24 01:00:00,0.0,22.61,23,0,8.69,117,2.31,,3.14,,1010.0,,0,,,,274.1,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
554,554,1,2019-10-23 20:30:00,2019-10-24 02:00:00,0.0,21.88,22,0,8.95,119,2.56,,3.56,,1009.84,,0,,,,274.6,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
555,555,1,2019-10-23 21:30:00,2019-10-24 03:00:00,0.0,20.97,21,0,9.29,119,2.67,,3.83,,1009.79,,0,,,,275.1,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
556,556,1,2019-10-23 22:30:00,2019-10-24 04:00:00,0.0,19.98,20,1,9.78,115,2.64,,3.95,,1009.71,,0,,,,275.7,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.18
557,557,1,2019-10-23 23:30:00,2019-10-24 05:00:00,0.0,19.97,20,1,10.42,114,2.64,,3.94,,1009.45,,0,,,,276.2,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.14
558,558,1,2019-10-24 00:30:00,2019-10-24 06:00:00,0.0,20.73,21,1,11.11,117,2.7,,3.96,,1009.5,,0,,,,276.5,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.14
559,559,1,2019-10-24 01:30:00,2019-10-24 07:00:00,0.0,21.16,21,1,11.83,120,2.72,,4.08,,1010.72,,0,,,,276.9,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,8.82
560,560,1,2019-10-24 02:30:00,2019-10-24 08:00:00,0.0,22.4,22,1,12.4,124,2.73,,4.08,,1011.95,,1,,,,277.1,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,16.91
561,561,1,2019-10-24 03:30:00,2019-10-24 09:00:00,0.0,24.55,25,0,12.06,128,2.64,,3.68,,1012.19,,2,,,,276.8,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,22.51
562,562,1,2019-10-24 04:30:00,2019-10-24 10:00:00,0.0,27.67,28,0,10.59,133,2.47,,2.89,,1011.77,,4,,,,276.2,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,34.35
563,563,1,2019-10-24 05:30:00,2019-10-24 11:00:00,0.0,30.51,31,0,8.78,133,2.28,,2.31,,1011.11,,6,,,,275.2,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,42.64
564,564,1,2019-10-24 06:30:00,2019-10-24 12:00:00,0.0,32.36,32,0,7.03,111,2.17,,2.17,,1010.51,,7,,,,276.6,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,45.31
565,565,1,2019-10-24 07:30:00,2019-10-24 13:00:00,0.0,33.42,33,0,5.42,69,1.99,,2.07,,1009.55,,6,,,,278.1,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,40.99
566,566,1,2019-10-24 08:30:00,2019-10-24 14:00:00,0.0,33.56,34,0,4.51,23,1.79,,1.99,,1008.38,,5,,,,277.6,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,35.94
567,567,1,2019-10-24 09:30:00,2019-10-24 15:00:00,0.0,33.24,33,0,4.55,3,1.75,,1.89,,1007.65,,3,,,,277.3,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,24.54
568,568,1,2019-10-24 10:30:00,2019-10-24 16:00:00,0.0,33.22,33,0,5.4,10,1.89,,1.91,,1007.34,,1,,,,276.7,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,10.25
569,569,1,2019-10-24 11:30:00,2019-10-24 17:00:00,0.0,32.51,33,0,5.98,35,2.25,,2.25,,1007.71,,0,,,,276.0,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-day,Clear,2019-10-25 23:32:50,2.82
570,570,1,2019-10-24 12:30:00,2019-10-24 18:00:00,0.0,30.73,31,0,9.47,51,2.43,,2.98,,1008.7,,0,,,,275.9,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
571,571,1,2019-10-24 13:30:00,2019-10-24 19:00:00,0.0,28.5,29,0,13.14,56,2.49,,4.61,,1009.77,,0,,,,276.9,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
572,572,1,2019-10-24 14:30:00,2019-10-24 20:00:00,0.0,26.93,27,0,13.21,67,2.67,,6.22,,1010.46,,0,,,,278.0,,0.0,0.0,,16.09,2019-10-24 01:05:27,2019-10-24 12:20:48,clear-night,Clear,2019-10-25 23:32:50,0.0
